cust_id,Segment_Name,Risk_Tier,Customer_Health_Score,Total_Spend,Recency_Days,Frequency_Visits,total_sessions,churn_probability,nps_score,tier_status,points_balance,primary_complaint,enrollment_date
L-87387,Digital Ghost,Watchlist,49.604,553.0,18,30,0,0.0198,7,Base,1899,,9/28/2023
L-87397,Loyalty Hoarder,Watchlist,45.904,1873.0,2,33,0,0.2048,7,Gold,2410,,8/9/2023
L-87415,Digital Ghost,Critical,34.284,1003.5,5,34,0,0.7858,7,Silver,441,,6/10/2023
L-87422,Tech Frustrated,Watchlist,69.05799999999999,994.5,0,29,29,0.5471,7,Base,1260,Price_Perception,3/16/2023
L-87437,Tech Frustrated,Healthy,74.80799999999999,1285.0,1,28,26,0.2596,7,Base,1208,,5/28/2024
L-87452,Standard Active,Healthy,78.592,1578.0,4,31,34,0.0704,7,Base,591,,10/28/2024
L-87541,Loyalty Hoarder,Healthy,73.688,683.5,0,28,27,0.3156,7,Silver,3765,,4/29/2024
L-87580,Tech Frustrated,Watchlist,69.514,547.5,16,28,23,0.5243,7,Silver,1265,Price_Perception,4/3/2023
L-87623,Digital Ghost,Critical,32.342,823.0,1,24,0,0.8829,8,Silver,566,Out_of_Stock,5/21/2024
L-87681,Standard Active,Healthy,77.998,689.5,7,27,27,0.1001,7,Silver,872,,8/26/2023
L-87720,Digital Ghost,Watchlist,43.592,960.5,2,22,0,0.3204,7,Silver,1777,,7/15/2024
L-87726,Tech Frustrated,Healthy,74.842,850.0,18,32,20,0.2579,7,Silver,537,,2/15/2023
L-87729,Loyalty Hoarder,Critical,36.95,824.5,20,25,0,0.6525,0,Base,3145,App_Technical_Issue,3/29/2024
L-87752,Tech Frustrated,Watchlist,60.642,707.0,6,32,17,0.9679,1,Silver,247,App_Technical_Issue,2/16/2023
L-87767,Digital Ghost,Watchlist,46.886,406.0,6,28,0,0.1557,7,Silver,520,,3/14/2024
L-87775,Digital Ghost,Critical,39.918,962.5,2,23,0,0.5041,5,Base,1386,Staff_Helpfulness,1/23/2023
L-87779,Standard Active,Watchlist,68.316,685.0,0,28,11,0.5842,7,Base,705,,9/12/2023
L-87795,Tech Frustrated,Watchlist,67.978,1153.5,6,32,30,0.6011,7,Base,23,,11/1/2023
L-87840,Fading Champion,Watchlist,69.106,1275.0,41,26,14,0.5447,0,Base,395,App_Technical_Issue,2/26/2023
L-87868,Tech Frustrated,Watchlist,64.044,834.0,9,27,27,0.7978,7,Base,712,,7/11/2023
L-87871,Tech Frustrated,Healthy,71.904,1165.5,0,37,41,0.4048,7,Base,1021,Price_Perception,9/16/2024
L-87896,Loyalty Hoarder,Healthy,73.522,1595.5,2,35,14,0.3239,7,Base,3212,,3/7/2024
L-87897,Digital Ghost,Watchlist,41.932,985.0,21,29,0,0.4034,7,Silver,668,,3/7/2024
L-87905,Digital Ghost,Watchlist,43.738,511.5,16,22,0,0.3131,7,Silver,1778,,3/9/2024
L-87942,Tech Frustrated,Healthy,75.996,1154.0,10,37,27,0.2002,7,Silver,1376,,11/18/2024
L-87957,Tech Frustrated,Healthy,71.05799999999999,1424.0,1,32,10,0.4471,7,Silver,188,,4/14/2024
L-87980,Tech Frustrated,Healthy,75.546,835.5,5,28,32,0.2227,7,Silver,1559,,3/12/2023
L-88001,Tech Frustrated,Healthy,74.238,564.0,14,32,21,0.2881,7,Base,628,,5/2/2023
L-88008,Digital Ghost,Watchlist,46.494,523.0,9,23,0,0.1753,7,Base,993,,5/22/2023
L-88034,Standard Active,Watchlist,64.928,799.5,20,20,34,0.7536,7,Base,796,,1/1/2023
L-88049,Tech Frustrated,Healthy,76.242,850.5,1,33,38,0.1879,7,Silver,2750,,9/18/2023
L-88056,Tech Frustrated,Watchlist,62.331999999999994,535.5,14,26,22,0.8834,5,Silver,622,App_Technical_Issue,7/18/2023
L-88072,Tech Frustrated,Watchlist,60.2,368.5,0,21,37,0.99,1,Base,962,App_Technical_Issue,6/7/2023
L-88092,Digital Ghost,Watchlist,45.222,880.5,0,40,0,0.2389,7,Gold,891,,7/12/2024
L-88160,Digital Ghost,Watchlist,46.23,1875.5,3,32,0,0.1885,7,Silver,998,,9/22/2024
L-88215,Loyalty Hoarder,Watchlist,46.326,852.5,4,33,0,0.1837,7,Base,3116,,3/18/2023
L-88256,Tech Frustrated,Healthy,73.028,361.5,17,21,29,0.3486,3,Base,1542,Out_of_Stock,8/4/2023
L-88267,Loyalty Hoarder,Healthy,76.01,699.0,6,29,9,0.0495,7,Base,2983,,7/28/2024
L-88270,Loyalty Hoarder,Watchlist,44.61,556.0,1,35,0,0.2695,7,Silver,4845,,7/16/2024
L-88280,Standard Active,Healthy,76.584,821.0,8,27,16,0.1708,7,Base,176,,2/28/2023
L-88284,Loyalty Hoarder,Healthy,76.618,686.0,4,26,14,0.1691,7,Silver,3185,Price_Perception,1/3/2023
L-88288,Loyalty Hoarder,Healthy,77.766,682.0,4,25,38,0.1117,7,Silver,3418,,1/4/2024
L-88293,Loyalty Hoarder,Healthy,75.656,977.0,9,27,43,0.2172,7,Silver,2724,Price_Perception,8/2/2024
L-88305,Tech Frustrated,Watchlist,60.2,514.5,2,19,19,0.99,0,Gold,781,App_Technical_Issue,2/18/2023
L-88336,Tech Frustrated,Healthy,73.022,1467.0,1,38,35,0.3489,7,Silver,1288,,9/11/2024
L-88363,Fading Champion,Watchlist,69.124,528.0,35,28,11,0.5438,5,Base,1122,Price_Perception,4/20/2024
L-88365,Tech Frustrated,Watchlist,67.77,960.5,0,23,23,0.6115,7,Base,457,,11/14/2024
L-88385,Tech Frustrated,Healthy,73.098,709.0,6,32,22,0.3451,7,Silver,1025,,9/19/2023
L-88414,Price Sensitive,Healthy,72.374,563.5,3,30,16,0.3813,6,Gold,1955,Price_Perception,8/3/2023
L-88415,Loyalty Hoarder,Watchlist,68.414,971.0,4,25,21,0.5793,7,Silver,3375,,10/5/2023
L-88422,Standard Active,Healthy,76.152,1720.5,8,31,12,0.1924,7,Base,1485,,6/7/2023
L-88428,Tech Frustrated,Healthy,78.042,976.5,2,26,21,0.0979,7,Base,1294,,6/24/2024
L-88433,Loyalty Hoarder,Healthy,77.458,525.5,2,22,17,0.1271,7,Base,2535,,7/17/2024
L-88444,Tech Frustrated,Healthy,73.80199999999999,671.0,5,23,28,0.3099,7,Base,133,,2/16/2023
L-88454,Tech Frustrated,Healthy,73.08,981.0,4,26,29,0.346,7,Silver,1427,,6/3/2023
L-88455,Loyalty Hoarder,Watchlist,48.85,1261.5,0,26,0,0.0575,7,Silver,2158,,10/22/2023
L-88468,Tech Frustrated,Healthy,78.27,1032.0,1,41,13,0.0865,7,Base,100,,3/31/2024
L-88477,Tech Frustrated,Watchlist,52.926,675.5,3,25,5,0.6037,5,Gold,1995,Out_of_Stock,5/23/2023
L-88495,Fading Champion,Healthy,75.07,664.0,116,21,39,0.2465,7,Silver,468,,6/1/2024
L-88502,Tech Frustrated,Watchlist,64.734,493.5,10,16,25,0.7633,7,Base,1611,,1/29/2024
L-88547,Tech Frustrated,Healthy,70.362,670.0,12,22,15,0.4819,7,Silver,37,,1/29/2024
L-88566,Standard Active,Healthy,75.104,1119.0,0,26,27,0.2448,7,Silver,328,,1/18/2023
L-88579,Tech Frustrated,Watchlist,64.926,1050.5,1,43,31,0.7537,7,Base,264,,7/24/2023
L-88616,Tech Frustrated,Healthy,76.04,1443.5,3,34,15,0.198,7,Base,779,,10/10/2023
L-88623,Fading Champion,Healthy,73.068,826.5,25,26,17,0.3466,7,Silver,1275,,4/23/2023
L-88625,Digital Ghost,Watchlist,48.188,1599.5,0,36,0,0.0906,7,Base,423,,9/22/2023
L-88639,Fading Champion,Healthy,74.986,1478.5,38,43,30,0.2507,7,Base,2703,,12/1/2023
L-88640,Price Sensitive,Healthy,75.742,696.5,5,29,27,0.2129,7,Base,592,Price_Perception,6/1/2024
L-88647,Loyalty Hoarder,Watchlist,43.842,687.5,18,28,0,0.3079,7,Silver,2077,,9/10/2023
L-88670,Tech Frustrated,Healthy,73.968,1000.5,8,35,45,0.3016,7,Base,818,,11/30/2023
L-88697,Tech Frustrated,Healthy,75.134,1427.0,4,32,29,0.2433,7,Base,694,,5/7/2023
L-88731,Tech Frustrated,Watchlist,63.018,820.0,4,24,15,0.8491,3,Base,1195,App_Technical_Issue,10/21/2023
L-88794,Loyalty Hoarder,Watchlist,64.526,993.5,0,29,6,0.1737,7,Silver,2408,,5/24/2023
L-88813,Digital Ghost,Watchlist,47.23,1280.0,19,30,0,0.1385,7,Base,1540,,5/20/2024
L-88822,Digital Ghost,Watchlist,42.588,948.5,1,20,0,0.3706,7,Silver,817,,10/5/2024
L-88828,Tech Frustrated,Watchlist,69.168,1271.0,11,26,34,0.5416,7,Silver,504,,4/18/2023
L-88831,Standard Active,Healthy,78.44,829.5,6,26,18,0.078,7,Silver,2336,,8/4/2024
L-88837,Tech Frustrated,Watchlist,65.304,849.0,0,31,43,0.7348,7,Silver,1458,,5/16/2024
L-88847,Digital Ghost,Critical,32.994,830.0,6,27,0,0.8503,7,Base,307,,5/8/2024
L-88864,Fading Champion,Watchlist,45.912,1422.5,27,29,0,0.2044,7,Base,1643,,5/31/2023
L-88894,Loyalty Hoarder,Watchlist,67.324,878.5,4,39,12,0.6338,4,Silver,2280,App_Technical_Issue,3/5/2023
L-88913,Standard Active,Healthy,78.972,1275.0,3,28,25,0.0514,7,Silver,593,,9/14/2023
L-88976,Standard Active,Healthy,70.05799999999999,539.5,3,27,20,0.4971,3,Base,129,Out_of_Stock,11/14/2024
L-88996,Standard Active,Watchlist,67.774,1011.5,21,34,6,0.0113,7,Silver,586,,4/19/2024
L-89007,Tech Frustrated,Watchlist,58.292,544.0,3,30,5,0.3354,8,Base,1331,Out_of_Stock,6/21/2023
L-89013,Digital Ghost,Watchlist,43.06,1131.5,2,28,0,0.347,7,Base,1730,,8/7/2024
L-89016,Tech Frustrated,Healthy,77.31,1737.0,7,32,50,0.1345,7,Gold,976,,2/27/2023
L-89027,Tech Frustrated,Healthy,76.33,526.5,4,23,34,0.1835,7,Silver,2129,Price_Perception,10/8/2024
L-89065,Tech Frustrated,Healthy,72.80199999999999,969.5,19,24,15,0.3599,5,Base,725,Price_Perception,6/1/2023
L-89071,Digital Ghost,Watchlist,47.436,1307.5,4,36,0,0.1282,7,Silver,82,,9/21/2024
L-89102,Standard Active,Healthy,71.61,853.0,1,31,8,0.1195,7,Silver,1455,,1/7/2023
L-89170,Tech Frustrated,Healthy,75.734,1013.0,0,36,40,0.2133,7,Base,147,,2/12/2024
L-89176,Fading Champion,Healthy,74.564,500.5,34,16,21,0.2718,7,Base,2031,Price_Perception,1/19/2023
L-89180,Standard Active,Watchlist,69.556,1138.0,0,30,23,0.5222,7,Base,1182,,10/27/2024
L-89206,Tech Frustrated,Healthy,70.6,816.0,14,23,35,0.47,7,Base,700,,6/25/2023
L-89245,Digital Ghost,Watchlist,44.764,561.0,2,34,0,0.2618,7,Silver,1225,,11/28/2024
L-89300,Fading Champion,Healthy,73.996,379.0,39,23,20,0.3002,7,Silver,501,,9/10/2023
L-89310,Tech Frustrated,Healthy,75.204,703.5,9,33,31,0.2398,7,Base,1012,,11/17/2024
L-89351,Tech Frustrated,Healthy,72.758,1273.0,8,28,27,0.3621,7,Base,102,,5/26/2024
L-89365,Price Sensitive,Healthy,76.084,1435.0,12,33,37,0.1958,7,Silver,1837,Price_Perception,5/3/2024
L-89366,Fading Champion,Healthy,71.364,501.5,34,17,25,0.4318,7,Silver,1803,Out_of_Stock,7/2/2024
L-89385,Fading Champion,Healthy,78.316,1267.0,33,26,18,0.0842,7,Base,2676,,4/26/2023
L-89386,Tech Frustrated,Healthy,78.274,799.0,19,20,33,0.0863,7,Gold,874,,8/20/2024
L-89399,Standard Active,Healthy,70.512,519.0,2,23,52,0.4744,3,Silver,1962,Out_of_Stock,11/11/2023
L-89406,Tech Frustrated,Watchlist,67.338,1025.0,13,39,30,0.6331,7,Silver,571,,1/29/2023
L-89417,Tech Frustrated,Watchlist,69.492,997.5,2,32,35,0.5254,7,Base,1452,,1/24/2024
L-89419,Tech Frustrated,Watchlist,62.324,531.0,17,25,27,0.8838,7,Base,1222,,4/6/2023
L-89427,Loyalty Hoarder,Watchlist,47.94,655.5,2,18,0,0.103,7,Base,3512,,5/20/2024
L-89437,Tech Frustrated,Healthy,79.376,1302.0,11,35,31,0.0312,7,Base,689,,5/4/2024
L-89461,Tech Frustrated,Healthy,70.378,678.5,11,23,17,0.4811,7,Base,290,,4/17/2023
L-89465,Tech Frustrated,Watchlist,66.72,847.5,2,31,29,0.664,4,Silver,596,App_Technical_Issue,7/16/2023
L-89479,Tech Frustrated,Healthy,75.494,1119.5,4,26,35,0.2253,5,Silver,1386,Price_Perception,1/16/2024
L-89505,Fading Champion,Watchlist,61.864,650.5,29,20,14,0.9068,6,Silver,344,Price_Perception,4/7/2024
L-89509,Fading Champion,Critical,39.554,811.5,28,21,0,0.5223,7,Silver,2578,,9/12/2023
L-89517,Digital Ghost,Watchlist,45.504,996.0,7,30,0,0.2248,7,Base,307,,10/12/2024
L-89535,Digital Ghost,Critical,38.884,819.0,6,24,0,0.5558,7,Silver,959,,4/3/2023
L-89543,Tech Frustrated,Healthy,73.104,806.5,11,22,19,0.3448,7,Base,469,,11/13/2023
L-89552,Loyalty Hoarder,Watchlist,46.328,845.0,4,29,0,0.1835999999999999,6,Base,2253,Price_Perception,3/31/2024
L-89553,Tech Frustrated,Healthy,76.524,260.5,5,30,38,0.1738,7,Silver,322,,8/31/2023
L-89590,Tech Frustrated,Healthy,75.16,815.0,18,22,18,0.242,7,Base,1131,,8/6/2023
L-89613,Loyalty Hoarder,Healthy,78.708,981.0,6,28,31,0.0646,7,Gold,2220,,1/13/2024
L-89617,Standard Active,Watchlist,65.594,1140.5,0,30,14,0.7203,7,Gold,379,,6/8/2023
L-89633,Tech Frustrated,Healthy,73.736,216.0,0,21,11,0.3132,7,Base,892,Price_Perception,7/23/2023
L-89648,Tech Frustrated,Healthy,71.154,657.0,2,21,17,0.4423,4,Base,1913,Out_of_Stock,7/2/2024
L-89667,Tech Frustrated,Healthy,76.068,968.0,2,25,28,0.1966,7,Base,593,,2/5/2023
L-89683,Tech Frustrated,Watchlist,65.304,555.0,12,28,19,0.7348,7,Silver,173,,3/11/2023
L-89687,Digital Ghost,Watchlist,48.528,857.5,15,33,0,0.0736,7,Silver,529,,10/13/2024
L-89695,Tech Frustrated,Healthy,75.012,733.5,1,37,30,0.2494,7,Silver,779,,8/7/2023
L-89696,Tech Frustrated,Watchlist,63.623999999999995,973.5,2,27,24,0.8188,2,Silver,1349,App_Technical_Issue,3/14/2024
L-89711,Digital Ghost,Watchlist,41.486,1129.0,4,29,0,0.4257,7,Gold,426,,4/15/2023
L-89724,Tech Frustrated,Healthy,71.736,667.0,10,22,22,0.4132,7,Base,647,,11/4/2023
L-89730,Tech Frustrated,Healthy,72.75,525.5,3,25,22,0.3625,7,Base,1923,,1/7/2023
L-89735,Standard Active,Healthy,77.182,834.5,7,27,16,0.1409,7,Silver,390,,3/16/2023
L-89750,Tech Frustrated,Watchlist,64.27199999999999,529.0,4,22,17,0.7864,5,Base,1900,App_Technical_Issue,5/22/2023
L-89773,Tech Frustrated,Watchlist,61.08,536.5,2,27,30,0.946,7,Base,1206,,1/1/2023
L-89777,Tech Frustrated,Healthy,77.836,1166.5,7,40,23,0.1082,7,Silver,1637,,1/17/2023
L-89781,Tech Frustrated,Healthy,74.234,841.5,18,30,26,0.2883,7,Silver,151,,11/29/2023
L-89796,Standard Active,Healthy,73.43,982.0,3,27,20,0.3285,7,Base,899,,7/10/2024
L-89812,Tech Frustrated,Healthy,77.91,1151.0,5,33,24,0.1045,7,Silver,133,,10/20/2023
L-89858,Tech Frustrated,Watchlist,63.77,806.0,12,21,19,0.8115,5,Silver,449,App_Technical_Issue,7/27/2023
L-89869,Tech Frustrated,Healthy,75.508,1153.5,5,36,23,0.2246,9,Silver,1132,None_Happy,7/29/2023
L-89897,Standard Active,Healthy,77.328,810.5,5,23,16,0.1336,7,Silver,1019,,10/15/2024
L-89923,Fading Champion,Critical,35.794,376.5,29,22,0,0.7103,7,Base,1254,,9/17/2023
L-89938,Tech Frustrated,Watchlist,68.392,1287.0,3,32,15,0.5804,4,Base,1005,App_Technical_Issue,5/13/2024
L-89964,Loyalty Hoarder,Critical,35.472,1118.5,2,25,0,0.7263999999999999,4,Base,2954,App_Technical_Issue,10/29/2023
L-89970,Standard Active,Healthy,72.41,566.5,0,33,31,0.3795,7,Base,117,,3/26/2024
L-89986,Fading Champion,Healthy,79.168,690.0,23,28,14,0.0416,7,Silver,669,,8/20/2024
L-89987,Tech Frustrated,Watchlist,65.78,394.0,4,26,7,0.261,7,Base,425,,10/20/2023
L-89991,Tech Frustrated,Healthy,70.46,1131.0,2,28,12,0.477,6,Silver,1228,Out_of_Stock,3/16/2024
L-89993,Tech Frustrated,Healthy,71.528,1584.5,0,34,11,0.4236,5,Silver,212,Price_Perception,12/24/2023
L-89998,Tech Frustrated,Watchlist,60.2,520.5,5,22,23,0.99,6,Base,837,Price_Perception,10/16/2024
L-89999,Digital Ghost,Watchlist,46.212,1558.0,6,26,0,0.1894,7,Base,1688,Price_Perception,4/8/2023
L-90014,Tech Frustrated,Watchlist,60.268,1123.5,2,27,20,0.9866,7,Silver,489,,12/12/2023
L-90036,Standard Active,Watchlist,57.436,1286.0,5,32,9,0.9782,7,Silver,1755,,4/29/2024
L-90060,Standard Active,Healthy,77.536,980.5,10,28,12,0.1232,7,Base,1668,,8/12/2023
L-90069,Tech Frustrated,Watchlist,62.392,980.0,1,30,16,0.8804,7,Gold,1644,,10/5/2023
L-90086,Digital Ghost,Watchlist,46.534,972.0,4,26,0,0.1733,7,Gold,1066,,5/22/2024
L-90102,Tech Frustrated,Healthy,78.916,1000.0,4,31,17,0.0542,7,Silver,1008,,10/13/2023
L-90116,Loyalty Hoarder,Healthy,76.174,839.0,7,28,22,0.1913,7,Silver,2822,,3/31/2023
L-90118,Tech Frustrated,Healthy,73.284,701.0,4,30,32,0.3358,7,Silver,824,Price_Perception,8/4/2023
L-90130,Standard Active,Healthy,73.602,515.0,6,20,18,0.3199,10,Silver,1408,None_Happy,5/16/2024
L-90207,Standard Active,Healthy,77.352,1026.0,1,39,21,0.1324,7,Silver,1542,,6/1/2024
L-90236,Standard Active,Healthy,77.456,537.0,6,26,27,0.1272,7,Base,596,,2/12/2023
L-90246,Tech Frustrated,Healthy,74.202,985.0,12,29,17,0.2899,7,Base,1117,,4/28/2024
L-90255,Loyalty Hoarder,Healthy,72.508,831.0,4,25,37,0.3746,7,Silver,3001,Price_Perception,5/11/2023
L-90273,Tech Frustrated,Healthy,73.85,842.5,4,30,17,0.3075,7,Silver,1914,,3/7/2024
L-90289,Loyalty Hoarder,Healthy,78.4,814.5,3,21,28,0.08,7,Base,2980,,6/26/2023
L-90316,Loyalty Hoarder,Watchlist,64.42399999999999,860.0,2,33,19,0.7788,7,Silver,2186,,10/18/2024
L-90323,Tech Frustrated,Watchlist,69.074,820.0,14,22,15,0.5463,1,Base,1491,App_Technical_Issue,8/17/2023
L-90352,Digital Ghost,Watchlist,47.914,1283.0,4,30,0,0.1043,7,Silver,211,,11/3/2024
L-90371,Loyalty Hoarder,Watchlist,61.59,402.0,3,28,30,0.9205,7,Silver,2555,,7/17/2023
L-90372,Loyalty Hoarder,Watchlist,60.818,990.5,18,32,17,0.9591,7,Gold,4450,,10/30/2023
L-90385,Standard Active,Healthy,73.114,681.5,1,25,15,0.3443,7,Base,664,,10/28/2024
L-90406,Digital Ghost,Watchlist,47.528,523.0,2,23,0,0.1236,7,Base,1558,,11/12/2024
L-90419,Tech Frustrated,Healthy,74.52,521.0,2,22,20,0.274,7,Base,445,,5/18/2023
L-90426,Fading Champion,Healthy,79.686,507.0,46,19,34,0.0157,7,Silver,1685,,9/21/2023
L-90438,Digital Ghost,Watchlist,48.592,519.0,0,21,0,0.0704,7,Base,1161,,7/24/2023
L-90456,Digital Ghost,Critical,38.245999999999995,1287.0,0,31,0,0.5877,7,Silver,1211,,3/14/2024
L-90465,Fading Champion,Critical,34.562,959.0,24,22,0,0.7719,7,Base,1570,,1/22/2023
L-90487,Digital Ghost,Watchlist,46.396,394.0,5,28,0,0.1802,5,Base,793,Price_Perception,1/23/2024
L-90498,Digital Ghost,Watchlist,46.544,817.5,3,26,0,0.1728,7,Silver,600,,9/26/2024
L-90510,Digital Ghost,Watchlist,44.098,861.5,14,34,0,0.2951,10,Silver,1394,None_Happy,3/29/2023
L-90570,Tech Frustrated,Watchlist,60.492,1136.0,6,29,18,0.9754,7,Silver,483,,6/20/2023
L-90574,Standard Active,Healthy,78.772,845.0,10,31,14,0.0614,7,Base,305,,1/16/2023
L-90588,Tech Frustrated,Watchlist,62.849999999999994,843.0,12,30,34,0.8575,7,Base,729,,10/8/2023
L-90596,Tech Frustrated,Watchlist,69.316,849.5,5,32,20,0.5342,1,Base,112,App_Technical_Issue,10/17/2024
L-90617,Fading Champion,Healthy,76.264,1259.5,25,25,10,0.1868,7,Base,1244,,9/24/2023
L-90633,Tech Frustrated,Healthy,76.932,1119.5,5,26,26,0.1534,7,Silver,262,,2/9/2023
L-90647,Standard Active,Watchlist,68.884,272.0,10,35,7,0.1058,7,Base,217,,8/13/2023
L-90691,Fading Champion,Healthy,74.16,663.0,31,20,14,0.292,7,Gold,2534,,7/18/2023
L-90710,Standard Active,Healthy,74.79599999999999,826.0,11,24,25,0.2602,7,Base,1936,,9/24/2023
L-90726,Digital Ghost,Critical,30.738,869.0,2,36,0,0.9631,7,Silver,784,,9/13/2024
L-90789,Tech Frustrated,Healthy,76.204,976.0,1,29,23,0.1898,7,Silver,1846,,1/10/2024
L-90800,Standard Active,Healthy,77.874,711.0,9,33,32,0.1063,7,Silver,746,,11/10/2024
L-90803,Standard Active,Healthy,72.068,1284.5,2,28,25,0.3966,7,Silver,329,,11/5/2023
L-90813,Tech Frustrated,Watchlist,60.2,965.0,7,24,28,0.99,5,Base,447,Out_of_Stock,4/8/2024
L-90816,Digital Ghost,Watchlist,46.648,1002.5,12,32,0,0.1676,7,Base,366,,3/3/2023
L-90830,Tech Frustrated,Watchlist,63.398,552.0,9,31,11,0.8301,7,Base,1429,Price_Perception,6/4/2023
L-90868,Tech Frustrated,Healthy,76.582,701.5,9,30,27,0.1709,7,Base,396,,3/8/2023
L-90873,Digital Ghost,Watchlist,44.586,1279.5,2,28,0,0.2707,7,Base,1913,,1/12/2023
L-90874,Tech Frustrated,Healthy,73.31,815.0,7,21,15,0.3345,7,Base,1705,,9/22/2024
L-90913,Tech Frustrated,Watchlist,60.866,1274.5,3,28,16,0.9567,10,Silver,1005,None_Happy,4/12/2023
L-90916,Standard Active,Watchlist,63.378,848.5,9,31,30,0.8311,7,Silver,388,,11/20/2023
L-90922,Standard Active,Healthy,77.628,803.5,18,19,12,0.1186,7,Silver,991,,2/4/2023
L-90940,Standard Active,Healthy,77.96,1294.5,14,33,12,0.102,7,Base,1449,,3/23/2024
L-90971,Digital Ghost,Critical,30.2,1454.5,18,38,0,0.99,2,Gold,2109,App_Technical_Issue,2/9/2024
L-91010,Fading Champion,Healthy,74.866,997.5,28,32,12,0.2567,7,Silver,2035,,11/7/2024
L-91013,Tech Frustrated,Watchlist,64.80199999999999,812.0,16,23,7,0.3099,4,Silver,1024,Out_of_Stock,2/15/2023
L-91022,Digital Ghost,Critical,33.066,706.5,2,31,0,0.8467,7,Silver,545,,3/25/2024
L-91040,Loyalty Hoarder,Critical,32.592,833.0,19,28,0,0.8704,7,Silver,2304,,6/8/2023
L-91047,Standard Active,Healthy,79.404,523.0,10,23,10,0.0298,7,Silver,1048,,2/8/2023
L-91061,Tech Frustrated,Watchlist,67.844,1436.5,1,31,27,0.6078,7,Base,1612,,8/10/2024
L-91094,Tech Frustrated,Healthy,77.992,395.5,8,28,19,0.1004,7,Base,1365,,3/3/2024
L-91113,Loyalty Hoarder,Healthy,78.264,1137.0,6,32,28,0.0868,7,Base,3647,,6/7/2023
L-91120,Standard Active,Healthy,76.266,997.5,2,33,29,0.1867,7,Base,446,,7/9/2024
L-91128,Digital Ghost,Critical,37.152,854.5,5,33,0,0.6424,7,Base,538,,1/20/2024
L-91192,Loyalty Hoarder,Healthy,74.878,684.5,1,26,23,0.2561,10,Gold,2185,None_Happy,11/5/2023
L-91220,Tech Frustrated,Watchlist,66.662,683.5,4,28,36,0.6669,7,Base,1474,,7/14/2024
L-91222,Tech Frustrated,Healthy,73.264,682.5,16,26,20,0.3368,6,Base,1050,Price_Perception,10/10/2023
L-91242,Digital Ghost,Watchlist,42.104,654.5,9,20,0,0.3948,7,Base,812,,4/23/2024
L-91251,Tech Frustrated,Watchlist,64.874,1131.5,14,29,36,0.7563,7,Silver,436,,11/23/2024
L-91254,Tech Frustrated,Healthy,77.14,668.0,3,22,28,0.143,7,Base,449,,8/16/2024
L-91280,Tech Frustrated,Healthy,73.412,1146.5,6,34,29,0.3294,7,Base,932,,9/1/2024
L-91289,Loyalty Hoarder,Healthy,73.85,681.5,6,26,13,0.3075,7,Silver,2705,,11/26/2023
L-91331,Tech Frustrated,Watchlist,66.956,535.0,4,26,19,0.6522,3,Silver,162,App_Technical_Issue,3/13/2024
L-91345,Tech Frustrated,Watchlist,64.082,1293.5,5,32,18,0.7959,7,Base,1199,,8/25/2023
L-91347,Digital Ghost,Watchlist,44.4,865.5,4,34,0,0.28,7,Base,1548,,7/17/2023
L-91354,Digital Ghost,Watchlist,44.598,705.5,5,31,0,0.2701,6,Silver,807,Price_Perception,8/12/2023
L-91355,Digital Ghost,Watchlist,48.544,970.5,6,25,0,0.0728,7,Silver,1773,,12/14/2023
L-91357,Standard Active,Watchlist,54.47,700.5,5,29,7,0.8265,7,Silver,118,,6/7/2024
L-91361,Digital Ghost,Watchlist,45.512,538.5,11,26,0,0.2244,7,Base,1166,,2/20/2023
L-91380,Tech Frustrated,Healthy,73.748,1418.5,21,27,19,0.3126,7,Silver,1215,,8/26/2024
L-91381,Tech Frustrated,Healthy,78.76,1296.0,3,35,31,0.062,7,Silver,383,,1/17/2024
L-91395,Standard Active,Watchlist,68.976,819.5,14,25,21,0.5512,7,Silver,2089,,8/29/2023
L-91412,Digital Ghost,Watchlist,44.48,521.5,14,23,0,0.276,7,Base,1457,,8/16/2023
L-91419,Tech Frustrated,Healthy,75.102,1006.0,4,35,33,0.2449,7,Base,1343,,7/27/2023
L-91425,Digital Ghost,Watchlist,43.768,1426.5,0,28,0,0.3116,7,Silver,624,,11/27/2024
L-91427,Digital Ghost,Watchlist,48.048,813.5,0,24,0,0.0976,7,Silver,921,,7/16/2024
L-91485,Standard Active,Watchlist,62.1,1153.0,6,33,5,0.145,7,Silver,875,,4/25/2023
L-91492,Digital Ghost,Watchlist,49.286,1007.5,2,37,0,0.0357,7,Silver,406,,9/8/2023
L-91508,Standard Active,Healthy,78.22,813.0,8,25,24,0.089,7,Silver,1851,,4/7/2023
L-91514,Loyalty Hoarder,Healthy,75.746,1552.0,6,24,20,0.2127,7,Silver,3878,,11/13/2023
L-91515,Standard Active,Watchlist,45.56999999999999,705.0,5,32,4,0.8215,7,Silver,883,,1/2/2024
L-91517,Standard Active,Healthy,73.094,1135.0,9,30,16,0.3453,7,Base,1942,,8/27/2024
L-91532,Standard Active,Healthy,71.94200000000001,1000.5,12,30,21,0.4029,7,Gold,1592,,9/10/2024
L-91549,Standard Active,Healthy,73.618,793.0,21,16,25,0.3191,7,Silver,1260,,5/16/2024
L-91553,Digital Ghost,Critical,37.304,685.5,14,28,0,0.6348,7,Silver,537,,1/16/2024
L-91590,Tech Frustrated,Watchlist,58.43,680.5,4,25,4,0.1785,7,Silver,968,,11/7/2024
